HHID,Semel,HHsize,HHChild8,Sector,HHVeh,HHBikes,HHUnitArea,Day1,Day2,NewTaz,StatZn,Status,HHType,Mosad,WF,Source,HHMembers,Version
500007150,5000,1,0,1,0,0,135,03/03/2014,,1123,115,1,10,1,85.437332,3,|1|,1.06
500008030,5000,2,0,1,1,1,60,26/12/2013,,1312,323,1,21,1,89.071915,3,|2|2|,1.06
500008060,5000,1,0,1,1,0,100,30/12/2013,,1312,323,1,10,1,89.071915,3,|1|,1.06
500008070,5000,2,0,1,1,1,90,01/01/2014,,1312,323,1,21,1,89.071915,3,|2|2|,1.06
500008110,5000,3,0,1,3,0,80,25/12/2013,,1312,323,1,32,1,204.104691,3,|7|7|7|,1.06
500008120,5000,2,0,1,1,2,80,26/12/2013,,1313,323,1,23,1,89.071915,3,|3|4|,1.06
500008150,5000,1,0,1,1,1,70,03/02/2014,,1407,323,1,10,1,89.071915,3,|1|,1.06
500009010,5000,2,0,1,1,2,75,13/02/2014,,1313,323,1,21,1,89.071915,3,|2|2|,1.06
500009030,5000,1,0,1,0,1,998,22/01/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500009050,5000,1,0,1,1,1,60,14/01/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500009060,5000,2,0,1,1,0,60,18/02/2014,,1312,323,1,21,1,89.071915,3,|2|2|,1.06
500009080,5000,1,0,1,1,0,45,28/01/2014,,1313,323,1,10,1,89.071915,3,|1|,1.06
500009141,5000,2,0,1,0,0,60,13/01/2014,,1312,323,1,21,1,89.071915,3,|2|2|,1.06
500010011,5000,2,0,1,1,1,999,02/03/2014,,1312,323,1,23,1,89.071915,3,|3|4|,1.06
500010051,5000,1,0,1,0,0,998,27/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500010070,5000,6,2,1,1,4,999,20/02/2014,,1312,323,1,22,1,89.071915,3,|3|3|4|4|4|4|,1.06
500010080,5000,1,0,1,0,1,998,17/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500010090,5000,1,0,1,1,1,998,13/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500010131,5000,1,0,1,0,0,998,26/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
50001030,5000,1,0,1,0,1,60,17/12/2013,,1419,432,1,10,1,84.491798,3,|1|,1.06
50001070,5000,2,0,1,2,3,75,17/12/2013,,1524,533,1,21,1,47.434971,3,|2|2|,1.06
50001100,5000,2,0,1,0,0,70,18/12/2013,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500011011,5000,1,0,1,1,0,998,27/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500011041,5000,3,1,1,1,2,998,25/02/2014,,1312,323,1,22,1,89.071915,3,|3|3|4|,1.06
50001110,5000,1,0,3,1,0,80,18/12/2013,,1815,832,1,10,1,47.434971,3,|1|,1.06
500011110,5000,1,0,1,1,1,998,19/02/2014,,1312,323,1,21,1,89.071915,3,|2|,1.06
50001120,5000,1,0,1,1,0,65,15/12/2013,,1815,832,1,10,1,47.434971,3,|1|,1.06
50001130,5000,2,0,1,1,0,33,16/12/2013,,1929,929,1,21,1,67.242966,3,|2|2|,1.06
500012010,5000,2,0,1,0,1,84,19/02/2014,,1312,323,1,33,1,89.071915,3,|6|6|,1.06
500012020,5000,1,0,1,0,1,60,24/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500012030,5000,4,0,1,1,3,73,24/02/2014,,1312,323,1,22,1,89.071915,3,|3|3|4|4|,1.06
500012040,5000,1,0,1,1,0,56,19/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500012050,5000,1,0,1,1,0,80,26/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500012060,5000,2,0,1,0,0,998,19/02/2014,,1312,323,1,31,1,89.071915,3,|8|9|,1.06
500012070,5000,2,0,1,1,1,76,24/02/2014,,1312,323,1,21,1,89.071915,3,|2|2|,1.06
500012080,5000,2,0,1,1,2,70,26/02/2014,,1408,323,1,32,1,89.071915,3,|7|7|,1.06
500012090,5000,2,0,1,2,1,76,03/03/2014,,1312,323,1,21,1,89.071915,3,|2|2|,1.06
500012100,5000,4,0,1,0,1,76,19/02/2014,,1312,323,1,22,1,89.071915,3,|3|3|4|4|,1.06
500012120,5000,1,0,1,0,0,998,19/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500012130,5000,1,0,1,1,1,80,26/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500012140,5000,1,0,1,1,0,68,19/02/2014,,1312,323,1,10,1,89.071915,3,|1|,1.06
500012150,5000,1,0,1,0,1,85,26/02/2014,,1313,323,1,10,1,89.071915,3,|1|,1.06
500013020,5000,1,0,1,2,0,999,30/12/2013,,1419,432,1,10,1,84.491798,3,|1|,1.06
500013030,5000,1,0,1,1,0,70,24/12/2013,,1419,432,1,23,1,84.491798,3,|3|,1.06
500013050,5000,1,0,1,0,0,70,07/01/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500013080,5000,1,0,1,1,0,999,16/01/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500013110,5000,2,0,1,1,0,60,24/12/2013,,1419,432,1,21,1,84.491798,3,|2|2|,1.06
500013120,5000,1,0,1,1,0,60,24/12/2013,,1416,432,1,10,1,84.491798,3,|1|,1.06
500013130,5000,2,0,1,0,1,45,30/01/2014,,1416,432,1,21,1,84.491798,3,|2|2|,1.06
500014010,5000,1,0,1,0,0,999,06/01/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500014030,5000,1,0,1,0,1,80,01/01/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500014040,5000,3,1,1,1,3,999,01/01/2014,,1419,432,1,23,1,84.491798,3,|3|4|4|,1.06
500014050,5000,3,1,1,1,3,100,29/01/2014,,1419,432,1,22,1,84.491798,3,|3|3|4|,1.06
500014080,5000,1,0,1,0,1,80,13/01/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500014091,5000,1,0,1,1,0,100,19/01/2014,,1416,432,1,10,1,84.491798,3,|1|,1.06
500014110,5000,4,1,1,0,1,50,30/01/2014,,1419,432,1,22,1,84.491798,3,|3|3|4|4|,1.06
500014121,5000,2,0,1,0,2,70,19/01/2014,,1419,432,1,21,1,84.491798,3,|2|2|,1.06
500014130,5000,2,0,1,0,0,120,09/01/2014,,1409,432,1,23,1,84.491798,3,|3|4|,1.06
500014140,5000,2,0,1,1,1,999,14/01/2014,,1419,432,1,21,1,84.491798,3,|2|2|,1.06
500015021,5000,1,0,1,1,0,60,12/03/2014,,1409,432,1,10,1,84.491798,3,|1|,1.06
500015030,5000,2,0,1,1,0,80,03/03/2014,,1409,432,1,21,1,84.491798,3,|2|2|,1.06
500015040,5000,1,0,1,1,1,60,02/02/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500015061,5000,2,0,1,0,0,80,24/03/2014,,1419,432,1,21,1,84.491798,3,|2|2|,1.06
500015070,5000,1,0,1,0,0,999,27/01/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500015100,5000,1,0,1,1,0,45,09/02/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500015110,5000,1,0,1,0,1,100,18/02/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500015120,5000,2,0,1,0,1,70,27/01/2014,,1415,432,1,23,1,84.491798,3,|3|4|,1.06
500016011,5000,3,0,1,2,3,120,12/03/2014,,1419,432,1,22,1,84.491798,3,|3|3|4|,1.06
500016041,5000,4,2,1,1,4,120,03/03/2014,,1419,432,1,22,1,84.491798,3,|3|3|4|4|,1.06
500016070,5000,2,0,1,0,0,80,05/02/2014,,1419,432,1,21,1,84.491798,3,|2|2|,1.06
500016081,5000,2,0,1,0,0,80,17/02/2014,,1419,432,1,21,1,84.491798,3,|2|2|,1.06
500016091,5000,1,0,1,1,1,60,18/03/2014,,1416,432,1,10,1,84.491798,3,|1|,1.06
500016100,5000,1,0,1,0,0,80,03/02/2014,,1416,432,1,10,1,84.491798,3,|1|,1.06
500017020,5000,1,0,1,1,1,100,25/02/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500017030,5000,1,0,1,1,1,999,10/03/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500017040,5000,1,0,1,1,0,100,17/02/2014,,1419,432,1,10,1,84.491798,3,|1|,1.06
500017080,5000,2,0,1,1,0,998,18/03/2014,,1411,432,1,21,1,84.491798,3,|2|2|,1.06
500018010,5000,2,0,1,0,0,75,23/12/2013,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500018021,5000,1,0,1,0,1,90,21/01/2014,,1506,515,1,10,1,47.434971,3,|1|,1.06
500018051,5000,4,0,3,1,0,82,08/01/2014,,1506,515,1,22,1,89.071915,3,|3|3|4|6|,1.06
500018060,5000,2,0,1,0,0,45,25/12/2013,,1330,515,1,21,1,89.071915,3,|2|2|,1.06
500018070,5000,1,0,1,0,1,65,25/12/2013,,1506,515,1,10,1,89.071915,3,|1|,1.06
500018090,5000,2,0,1,1,0,76,23/12/2013,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500018110,5000,2,0,1,0,0,80,09/01/2014,,1330,515,1,31,1,89.071915,3,|8|9|,1.06
500018131,5000,2,0,1,1,0,80,24/12/2013,,1330,515,1,23,1,89.071915,3,|3|4|,1.06
500018150,5000,1,0,1,1,0,90,23/12/2013,,1506,515,1,32,1,89.071915,3,|7|,1.06
500019010,5000,2,0,3,1,0,100,01/01/2014,,1506,515,1,21,1,47.434971,3,|2|2|,1.06
500019040,5000,2,0,1,0,0,998,06/01/2014,,1506,515,1,31,1,89.071915,3,|8|9|,1.06
500019050,5000,3,1,1,1,0,76,30/12/2013,,1330,515,1,22,1,89.071915,3,|3|3|4|,1.06
500019060,5000,1,0,1,0,0,80,30/12/2013,,1506,515,1,10,1,89.071915,3,|1|,1.06
500019070,5000,1,0,1,0,0,58,09/01/2014,,1506,515,1,10,1,47.434971,3,|1|,1.06
500019080,5000,2,0,1,0,1,67,08/01/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500019090,5000,3,0,1,1,1,120,08/01/2014,,1507,515,1,23,1,89.071915,3,|3|4|4|,1.06
500019100,5000,5,1,1,1,2,120,07/01/2014,,1506,515,1,22,1,89.071915,3,|3|3|4|4|4|,1.06
500019120,5000,2,0,1,0,0,998,31/12/2013,,1330,515,1,31,1,89.071915,3,|8|9|,1.06
500019130,5000,4,0,1,1,0,120,01/01/2014,,1507,515,1,22,1,89.071915,3,|3|3|4|4|,1.06
500019140,5000,2,0,1,0,0,80,07/01/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500020010,5000,2,0,1,1,0,90,22/01/2014,,1330,515,1,21,1,89.071915,3,|2|2|,1.06
500020020,5000,2,0,1,0,0,80,21/01/2014,,1330,515,1,21,1,89.071915,3,|2|2|,1.06
500020030,5000,4,0,1,1,1,88,22/01/2014,,1330,515,1,22,1,89.071915,3,|3|3|4|4|,1.06
500020040,5000,2,0,1,1,0,80,15/01/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500020050,5000,1,0,1,1,0,998,22/01/2014,,1330,515,1,10,1,89.071915,3,|1|,1.06
500020060,5000,2,0,1,2,0,105,15/01/2014,,1330,515,1,21,1,89.071915,3,|2|2|,1.06
500020080,5000,2,0,1,1,0,110,22/01/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500020090,5000,8,2,2,0,0,240,16/01/2014,,1330,515,1,22,1,47.434971,3,|3|3|4|4|4|4|4|4|,1.06
500020100,5000,3,0,1,1,1,998,15/01/2014,,1506,515,1,22,1,89.071915,3,|3|3|4|,1.06
500020110,5000,2,0,1,1,0,87,16/01/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500020120,5000,2,0,1,1,1,65,21/01/2014,,1330,515,1,21,1,89.071915,3,|2|2|,1.06
500020150,5000,2,0,1,0,0,103,22/01/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500021010,5000,1,0,1,1,1,100,03/02/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500021020,5000,2,0,1,1,1,74,11/02/2014,,1506,515,1,23,1,89.071915,3,|3|4|,1.06
500021030,5000,3,1,1,0,2,90,03/02/2014,,1330,515,1,22,1,89.071915,3,|3|3|4|,1.06
500021040,5000,1,0,1,1,1,62,18/02/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500021050,5000,1,0,1,1,1,92,03/02/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500021080,5000,1,0,1,1,0,998,28/01/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500021100,5000,2,0,2,0,1,95,18/02/2014,,1330,515,1,33,1,47.434971,3,|6|6|,1.06
500021120,5000,1,0,1,0,1,74,28/01/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500021130,5000,1,0,1,0,0,68,03/02/2014,,1605,515,1,10,1,89.071915,3,|1|,1.06
500021150,5000,2,0,1,1,1,90,05/02/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500022010,5000,2,0,1,1,1,90,04/02/2014,,1506,515,1,32,1,89.071915,3,|7|7|,1.06
500022020,5000,2,0,1,1,1,70,11/02/2014,,1507,515,1,21,1,47.434971,3,|2|2|,1.06
500022030,5000,1,0,1,0,0,54,10/02/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500022040,5000,1,0,1,0,0,52,04/02/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500022050,5000,1,0,1,1,0,58,10/02/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500022060,5000,1,0,1,1,1,115,03/02/2014,,1506,515,1,10,1,89.071915,3,|1|,1.06
500022080,5000,2,0,1,0,0,--,10/02/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500022090,5000,2,0,1,1,0,100,04/02/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500022110,5000,3,1,1,1,0,70,11/02/2014,,1506,515,1,22,1,89.071915,3,|3|3|4|,1.06
500022120,5000,3,1,1,1,0,85,04/02/2014,,1506,515,1,23,1,89.071915,3,|3|4|6|,1.06
500022130,5000,3,1,1,1,1,88,20/02/2014,,1506,515,1,22,1,89.071915,3,|3|3|4|,1.06
500022140,5000,2,0,1,1,2,80,05/02/2014,,1506,515,1,21,1,89.071915,3,|2|2|,1.06
500023010,5000,1,0,1,0,0,998,24/12/2013,,1524,533,1,10,1,47.434971,3,|1|,1.06
500023041,5000,2,0,1,1,1,998,09/01/2014,,1523,533,1,23,1,47.434971,3,|3|4|,1.06
500023070,5000,1,0,1,0,0,208,30/12/2013,,1524,533,1,10,1,47.434971,3,|1|,1.06
500023080,5000,2,1,1,1,4,130,24/12/2013,,1524,533,1,23,1,89.071915,3,|3|4|,1.06
500023120,5000,2,0,1,2,0,998,30/12/2013,,1328,533,1,21,1,47.434971,3,|2|2|,1.06
500023140,5000,2,0,1,2,1,998,24/12/2013,,1524,533,1,21,1,47.434971,3,|2|2|,1.06
500023150,5000,1,0,1,0,0,998,24/12/2013,,1524,533,1,10,1,47.434971,3,|1|,1.06
500024030,5000,1,0,1,1,0,998,02/01/2014,,1915,533,1,10,1,47.434971,3,|1|,1.06
500024080,5000,1,0,1,0,1,30,02/01/2014,,1524,533,1,10,1,47.434971,3,|1|,1.06
500024100,5000,2,0,1,1,1,40,02/01/2014,,1524,533,1,21,1,47.434971,3,|2|2|,1.06
500025010,5000,1,0,1,1,0,998,03/02/2014,,1524,533,1,10,1,47.434971,3,|1|,1.06
500025020,5000,2,0,1,1,0,998,22/01/2014,,1524,533,1,21,1,47.434971,3,|2|2|,1.06
500025040,5000,2,0,1,1,0,998,20/01/2014,,1524,533,1,23,1,47.434971,3,|3|4|,1.06
500025060,5000,2,0,1,1,0,65,21/01/2014,,1518,533,1,23,1,47.434971,3,|3|4|,1.06
500025080,5000,1,0,3,1,0,998,03/02/2014,,1518,533,1,10,1,89.071915,3,|1|,1.06
500025090,5000,2,0,3,0,1,998,20/01/2014,,1524,533,1,23,1,47.434971,3,|3|4|,1.06
500025110,5000,2,0,1,0,0,998,20/01/2014,,1524,533,1,21,1,47.434971,3,|2|2|,1.06
500025150,5000,1,0,1,0,1,28,22/01/2014,,1525,533,1,10,1,89.071915,3,|1|,1.06
500026040,5000,2,0,1,0,2,60,12/03/2014,,1518,533,1,33,1,89.071915,3,|6|6|,1.06
500026050,5000,1,0,3,0,0,48,12/03/2014,,1518,533,1,10,1,89.071915,3,|1|,1.06
500026090,5000,1,0,1,0,1,70,05/03/2014,,1524,533,1,10,1,47.434971,3,|1|,1.06
500026100,5000,2,0,1,0,0,75,05/03/2014,,1524,533,1,21,1,89.071915,3,|2|2|,1.06
500026110,5000,2,0,1,1,2,80,05/03/2014,,1524,533,1,21,1,47.434971,3,|2|2|,1.06
500026130,5000,2,0,1,1,1,90,05/03/2014,,1524,533,1,23,1,89.071915,3,|3|4|,1.06
500027021,5000,2,0,1,1,1,70,27/01/2014,,1524,533,1,21,1,47.434971,3,|2|2|,1.06
500027070,5000,2,0,1,0,0,998,13/01/2014,,1518,533,1,23,1,47.434971,3,|3|4|,1.06
500028011,5000,3,1,1,2,0,60,02/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|,1.06
500028021,5000,4,2,1,1,0,999,02/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500028030,5000,2,0,1,0,0,998,29/12/2013,,1815,832,1,31,1,47.434971,3,|8|9|,1.06
500028041,5000,4,0,1,2,0,70,17/02/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500028051,5000,1,0,1,0,0,998,04/03/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500028060,5000,9,0,2,2,0,999,30/12/2013,,1815,832,1,22,1,47.434971,3,|3|3|4|6|6|6|6|6|6|,1.06
500028071,5000,2,0,1,1,0,100,02/03/2014,,1815,832,1,23,1,204.104691,3,|3|4|,1.06
500028081,5000,1,0,4,0,1,60,13/02/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500028091,5000,5,3,1,1,0,110,05/02/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|,1.06
500028100,5000,3,0,2,0,0,50,24/12/2013,,1815,832,1,23,1,47.434971,3,|3|4|4|,1.06
500028110,5000,2,0,1,1,2,73,25/12/2013,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500028121,5000,1,0,3,0,0,65,20/02/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500029021,5000,4,1,1,2,3,85,11/02/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500029031,5000,5,1,1,1,3,60,09/02/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|,1.06
500029041,5000,1,0,1,0,1,70,23/03/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500029050,5000,3,1,1,1,0,125,11/02/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|,1.06
500029071,5000,2,0,3,1,0,70,18/03/2014,,1815,832,1,21,1,89.071915,3,|2|2|,1.06
500029091,5000,4,2,1,1,2,100,09/02/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500029111,5000,2,0,1,1,0,85,17/02/2014,,1818,832,1,23,1,47.434971,3,|3|4|,1.06
500029131,5000,1,0,1,0,0,55,11/02/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500029141,5000,4,1,1,0,2,90,06/02/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500029151,5000,1,0,1,1,0,70,11/02/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500030010,5000,1,0,1,0,1,60,25/03/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500030020,5000,2,0,1,1,0,60,20/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500030030,5000,6,0,1,2,1,90,23/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|4|,1.06
500030040,5000,4,1,1,2,0,999,25/03/2014,,1816,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500030050,5000,6,1,1,2,0,120,19/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|4|,1.06
500030060,5000,5,0,1,2,0,120,25/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|6|,1.06
500030071,5000,4,0,1,1,3,120,18/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500030080,5000,4,0,3,1,0,90,27/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|6|,1.06
500030091,5000,4,0,1,1,0,100,18/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500030110,5000,4,1,3,0,0,65,27/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500030121,5000,6,0,1,1,1,100,02/04/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|6|,1.06
500030130,5000,4,1,1,1,2,60,24/03/2014,,1815,832,1,22,1,89.071915,3,|3|3|4|4|,1.06
500030141,5000,2,0,1,0,0,80,19/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500030151,5000,2,0,1,0,1,100,26/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500031010,5000,2,0,1,0,0,100,12/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500031020,5000,5,0,1,1,1,120,06/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|6|,1.06
500031031,5000,1,0,1,1,0,100,12/03/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500031041,5000,3,1,3,1,0,70,20/03/2014,,1815,832,1,22,1,89.071915,3,|3|3|4|,1.06
500031050,5000,2,0,3,1,1,60,06/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500031070,5000,5,0,1,2,0,120,11/03/2014,,1815,832,1,22,1,89.071915,3,|3|3|4|4|7|,1.06
500031081,5000,1,0,1,0,0,60,12/03/2014,,1815,832,1,10,1,89.071915,3,|1|,1.06
500031090,5000,2,0,1,0,0,50,13/03/2014,,1815,832,1,21,1,89.071915,3,|2|2|,1.06
500031101,5000,5,1,1,1,4,90,12/03/2014,,1815,832,1,22,1,89.071915,3,|3|3|4|4|4|,1.06
500031120,5000,2,0,1,1,0,120,18/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500031130,5000,3,0,1,2,0,120,09/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|,1.06
500031140,5000,4,0,1,2,0,75,23/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|,1.06
500031151,5000,1,0,1,1,1,70,18/03/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500032010,5000,5,1,1,2,0,100,01/04/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|,1.06
500032020,5000,7,1,3,1,5,100,01/04/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|4|4|,1.06
500032030,5000,2,0,1,1,0,75,24/03/2014,,1815,832,1,23,1,47.434971,3,|3|4|,1.06
500032040,5000,6,3,1,2,3,75,23/03/2014,,1815,832,1,22,1,89.071915,3,|3|3|4|4|4|4|,1.06
500032060,5000,2,0,1,1,0,999,30/03/2014,,1815,832,1,23,1,47.434971,3,|3|4|,1.06
500032070,5000,2,0,3,1,1,50,31/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500032080,5000,6,2,1,1,0,70,24/03/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|4|,1.06
500032090,5000,3,1,1,1,0,50,01/04/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|,1.06
500032110,5000,2,0,1,1,0,80,24/03/2014,,1815,832,1,21,1,47.434971,3,|2|2|,1.06
500032120,5000,5,2,1,1,3,100,03/04/2014,,1815,832,1,22,1,47.434971,3,|3|3|4|4|4|,1.06
500032130,5000,1,0,1,0,0,70,24/03/2014,,1815,832,1,10,1,47.434971,3,|1|,1.06
500032140,5000,2,0,3,1,0,100,11/05/2014,,1815,832,1,21,1,204.104691,3,|2|2|,1.06
500033010,5000,1,0,1,0,1,60,19/03/2014,,1818,833,1,10,1,73.18232,3,|1|,1.06
500033021,5000,3,0,1,1,0,100,10/03/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|,1.06
500033030,5000,1,0,1,0,0,60,19/02/2014,,1818,833,1,10,1,73.18232,3,|1|,1.06
500033040,5000,2,0,1,2,0,998,04/03/2014,,1818,833,1,21,1,73.18232,3,|2|2|,1.06
500033051,5000,1,0,1,0,0,70,20/02/2014,,1818,833,1,10,1,73.18232,3,|1|,1.06
500033060,5000,2,0,1,0,0,75,20/02/2014,,1818,833,1,23,1,73.18232,3,|3|4|,1.06
500033071,5000,2,0,1,1,0,90,09/03/2014,,1818,833,1,21,1,120.586746,3,|2|2|,1.06
500033080,5000,8,2,1,1,1,135,05/03/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|4|4|4|4|,1.06
500033090,5000,5,0,1,0,0,90,24/02/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|4|,1.06
500033100,5000,3,0,1,1,0,140,10/03/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|,1.06
500033121,5000,1,0,1,1,0,999,24/02/2014,,1818,833,1,10,1,73.18232,3,|1|,1.06
500033141,5000,2,0,3,2,0,110,11/03/2014,,1818,833,1,21,1,73.18232,3,|2|2|,1.06
500033150,5000,4,0,1,1,0,100,13/03/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|,1.06
500034010,5000,6,0,1,1,0,100,02/04/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|4|4|,1.06
500034020,5000,3,1,3,0,0,45,24/04/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|,1.06
500034030,5000,3,1,1,2,0,95,01/04/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|,1.06
500034040,5000,2,0,1,1,0,100,01/04/2014,,1818,833,1,21,1,120.586746,3,|2|2|,1.06
500034050,5000,4,1,1,0,1,60,03/04/2014,,1818,833,1,22,1,120.586746,3,|3|3|4|4|,1.06
500034061,5000,2,0,1,2,0,120,28/04/2014,,1818,833,1,21,1,120.586746,3,|2|2|,1.06
500034071,5000,4,0,1,1,1,95,13/05/2014,,1818,833,1,22,1,120.586746,3,|3|3|4|4|,1.06
500034080,5000,1,0,1,0,0,100,31/03/2014,,1818,833,1,10,1,73.18232,3,|1|,1.06
500034090,5000,2,0,1,1,0,100,01/04/2014,,1818,833,1,21,1,73.18232,3,|2|2|,1.06
500034100,5000,4,1,1,1,0,75,14/05/2014,,1818,833,1,22,1,120.586746,3,|3|3|4|4|,1.06
500034110,5000,4,0,3,2,0,100,27/04/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|,1.06
500034120,5000,1,0,1,0,0,65,31/03/2014,,1818,833,1,10,1,73.18232,3,|1|,1.06
500034130,5000,4,0,1,2,4,100,03/04/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|,1.06
500034141,5000,2,0,1,1,0,70,24/04/2014,,1818,833,1,21,1,120.586746,3,|2|2|,1.06
500034150,5000,6,1,3,2,0,140,31/03/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|4|4|,1.06
500035010,5000,5,0,1,2,0,100,23/04/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|4|4|,1.06
500035020,5000,2,0,3,1,0,80,28/04/2014,,1818,833,1,21,1,73.18232,3,|2|2|,1.06
500035031,5000,2,0,1,1,0,65,30/04/2014,,1818,833,1,23,1,73.18232,3,|3|4|,1.06
500035040,5000,4,0,3,1,1,85,04/05/2014,,1818,833,1,22,1,73.18232,3,|3|3|4|6|,1.06
